id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
88885;september morn;Byblos;unknown;men;4,56;57;2017;Incense, Grapefruit and Bergamot;Vetiver, Cedar and Patchouli;Leather, Amber and Agarwood (Oud);Pierre-Constantin Guéros;unknown;woody;amber;aromatic;citrus;earthy
88886;uragano;Byblos;unknown;women;4,11;9;2000;Cassis, Star Anise and Bergamot;Honeysuckle, Orris Root and Lily-of-the-Valley;Vanille, Plum, Amber and Musk;unknown;unknown;fruity;vanilla;soft spicy;powdery;white floral
88887;amethyste;Byblos;unknown;women;3,43;7;0;Peony, Raspberry and Bergamot;Tonka Bean, Jasmine and Violet;Amber, Musk and Vetiver;unknown;unknown;fruity;floral;fresh;rose;sweet
88888;aquamarine;Byblos;unknown;women;4,0;4;0;Freesia, Violet and Apple;Lily of the Valley, Jasmine and Peony;Ambergris, Cedar and Musk;unknown;unknown;floral;fresh;white floral;powdery;woody
88889;byblos luna;Byblos;unknown;women;4,0;49;2014;Aldehydes, Bergamot and elemi;White Iris, Violet and Rose;Musk, Vetiver and Amber;unknown;unknown;powdery;violet;iris;aldehydic;musky
88890;byblos sole;Byblos;unknown;women;3,83;30;2014;Lemon, Mandarin Orange, Apple and Grapefruit;Jasmine, Neroli, Tuberose, Ginger and White Flowers;Musk, Cedar, Snowdrops and Sandalwood;unknown;unknown;citrus;white floral;fresh;fruity;green
88891;leather sensation;Byblos;unknown;men;4,04;83;2017;Grapefruit, Geranium, Bergamot and Pink Pepper;Fern, Lavender and Green Leaves;Leather, Sandalwood, Moss, Amber and Patchouli Leaf;Henri Bergia;unknown;aromatic;fresh spicy;citrus;leather;woody
88892;metal sensation;Byblos;unknown;men;3,86;29;2017;Nutmeg, Cardamom, Lime and Bergamot;Orange Blossom, Pineapple and Cedar;Oakmoss, Sandalwood, Amber and Guaiac Wood;Celine Ripert;unknown;white floral;sweet;fresh spicy;woody;fruity
88893;opal;Byblos;unknown;women;5,0;1;0;Mandarin Orange, Tagetes and Mirabelle Plum;Rose, Jasmine Sambac and Cedar;Patchouli, Musk and Vanilla;unknown;unknown;woody;sweet;fruity;balsamic;citrus
88894;rose quartz;Byblos;unknown;women;3,75;4;0;Bergamot, Mandarin Orange and Peony;Rose Petals, Jasmine and Lily-of-the-Valley;Palisander Rosewood, Cedar and Musk;unknown;unknown;citrus;white floral;woody;floral;rose
88895;76% buvard.parfums;Buvard Parfums;unknown;unisex;4,0;3;2019;unknown;unknown;unknown;Katerina Buvard;unknown;warm spicy;coffee;patchouli;herbal;woody
88896;border with austria граница с австрией buvard.parfums;Buvard Parfums;unknown;unisex;3,33;3;2019;unknown;unknown;unknown;Katerina Buvard;unknown;woody;earthy;fresh spicy;fruity;sweet
88897;bossa nova buvard.parfums;Buvard Parfums;unknown;unisex;0;0;2019;unknown;unknown;unknown;Katerina Buvard;unknown;amber;fresh spicy;leather;oud;powdery
88898;boutonnière buvard.parfums;Buvard Parfums;unknown;women;5,0;1;2020;unknown;unknown;unknown;Katerina Buvard;unknown;violet;powdery;citrus;fresh;musky
88899;fusion buvard.parfums;Buvard Parfums;unknown;unisex;0;0;2019;unknown;unknown;unknown;Katerina Buvard;unknown;aromatic;green;fresh spicy;woody;citrus
88900;la poudre de ma maman buvard.parfums;Buvard Parfums;unknown;women;4,5;2;2019;unknown;unknown;unknown;Katerina Buvard;unknown;lactonic;musky;powdery;iris;woody
88901;les dessous buvard.parfums;Buvard Parfums;unknown;women;3,0;1;2020;unknown;unknown;unknown;Katerina Buvard;unknown;fruity;tropical;sweet;powdery;woody
88902;lettre de cologne buvard.parfums;Buvard Parfums;unknown;unisex;4,0;1;2019;unknown;unknown;unknown;Katerina Buvard;unknown;citrus;unknown;unknown;unknown;unknown
88903;№8 buvard.parfums;Buvard Parfums;unknown;unisex;4,0;2;2019;unknown;unknown;unknown;Katerina Buvard;unknown;aromatic;green;mossy;tuberose;white floral
88904;nu buvard.parfums;Buvard Parfums;unknown;women;0;0;2019;unknown;unknown;unknown;Katerina Buvard;unknown;musky;amber;powdery;woody;fruity
88905;semi-sweet rose buvard.parfums;Buvard Parfums;unknown;women;4,33;3;2019;unknown;unknown;unknown;Katerina Buvard;unknown;amber;fruity;warm spicy;floral;fresh
88906;the smell of the sky запах неба buvard.parfums;Buvard Parfums;unknown;unisex;4,0;2;2020;unknown;unknown;unknown;Katerina Buvard;unknown;green;amber;aromatic;powdery;warm spicy
88907;tobacco framboise buvard.parfums;Buvard Parfums;unknown;unisex;3,0;3;2019;unknown;unknown;unknown;Katerina Buvard;unknown;powdery;woody;sweet;floral;aromatic
88908;brut;Brut Parfums Prestige;unknown;men;4,03;933;1964;Lavender, Anise, Bergamot, Basil, Orange Blossom and Lemon;Ylang-Ylang, Geranium and Jasmine;Coumarin, Musk, Sandalowood, Oakmoss, Tonka Bean, Vanila, Vetiver and Patchouli;Karl Mann;unknown;aromatic;woody;sweet;fresh spicy;vanilla
88909;brut actif blue;Brut Parfums Prestige;unknown;men;3,88;49;1994;Lavender, Pear, Water Mint and Apple;Green Grass, Sea Notes and Geranium;Musk and Sandalwood;unknown;unknown;aromatic;green;fresh spicy;fresh;lavender
88910;brut alaska;Brut Parfums Prestige;unknown;men;3,83;29;2010;Pineapple, Apple, Lavender and Bergamot;Clove, Rosemary and Pepper;Amber, Patchouli, Vanila, Cedar and Leather;unknown;unknown;warm spicy;fresh spicy;fruity;woody;aromatic
88911;brut aquatonic;Brut Parfums Prestige;unknown;men;3,91;11;1988;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown
88912;brut black (brut titan);Brut Parfums Prestige;unknown;men;3,62;40;0;Anise, Citruses, Lavender and Basil;Floral Notes and Spicy Notes;Woody Notes;unknown;unknown;anis;woody;floral;fresh spicy;soft spicy
88913;brut identity;Brut Parfums Prestige;unknown;men;4,25;4;2000;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown
88914;brut instinct;Brut Parfums Prestige;unknown;men;3,88;16;1997;unknown;unknown;unknown;unknown;unknown;aromatic;herbal;soft spicy;vanilla;anis
88915;brut musk;Brut Parfums Prestige;unknown;men;3,92;90;1986;unknown;unknown;unknown;unknown;unknown;musky;tobacco;powdery;woody;sweet
88916;brut oceans;Brut Parfums Prestige;unknown;men;3,99;81;2007;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown;unknown
88917;brut passion;Brut Parfums Prestige;unknown;men;3,86;22;0;unknown;unknown;unknown;unknown;unknown;woody;warm spicy;green;unknown;unknown
88918;brut revolution;Brut Parfums Prestige;unknown;men;3,33;36;2006;Pear and Green Leaves;Sea water and Black Pepper;Woody Notes, Patchouli, Moss and Musk;Yves Cassar;unknown;marine;fresh spicy;aromatic;woody;aquatic
88919;brut special reserve;Brut Parfums Prestige;unknown;men;4,12;326;0;Anise, Basil, Lemon and Bergamot;Lavender, Ylang-Ylang, Geranium and Jasmine;Oakmoss, Tonka Bean, Sandalwood, Patchouli, Vanilla and Vetiver;unknown;unknown;aromatic;fresh spicy;lavender;woody;citrus
88920;brut sport style;Brut Parfums Prestige;unknown;men;3,98;46;2015;unknown;unknown;unknown;unknown;unknown;citrus;woody;powdery;aromatic;unknown
88921;eau de brut;Brut Parfums Prestige;unknown;men;4,0;37;2010;unknown;unknown;unknown;unknown;unknown;woody;citrus;aromatic;lavender;fresh
88922;faberge aphrodisia;Brut Parfums Prestige;unknown;women;4,45;89;0;Fruity Notes, Neroli, Amalfi Lemon and Bergamot;Carnation, Jasmine, Ylang-Ylang, White Honey and Rose;oak moss, Civetta, Musk, Amber and Vetyver;unknown;unknown;musky;floral;citrus;aromatic;animalic
88923;faberge audace;Brut Parfums Prestige;unknown;women;4,32;38;1983;unknown;unknown;unknown;unknown;unknown;floral;mossy;earthy;woody;unknown
88924;faberge babe;Brut Parfums Prestige;unknown;women;4,33;185;1976;unknown;unknown;unknown;unknown;unknown;floral;white floral;earthy;fresh;rose
88925;faberge cavale;Brut Parfums Prestige;unknown;women;4,31;29;1975;Green Notes, Galbanum, Lemon Verbena, Bergamot, Lemon and Orange;Herbal Notes and Jasmine;Patchouli, Vetiver, Musk, Sandalwood, Oakmoss, Cedar, Leather, Tonka Bean, Amber and Vanilla;unknown;unknown;green;woody;citrus;aromatic;earthy
88926;faberge darling;Brut Parfums Prestige;unknown;women;4,35;20;0;Mint, Bergamot and Lemon;Rose, Cyclamen and Jasmine;Vetiver, Musk and Moss;unknown;unknown;aromatic;floral;earthy;rose;musky
88927;faberge darling ii;Brut Parfums Prestige;unknown;women;4,2;5;0;Green Accord, Peach, Black Currant, Mandarin Orange and Orange Blossom;Cyclamen, Lily-of-the-Valley, Tuberose, Ylang-Ylang, Rose and Jasmine;Sandalwood, Cedar, Civet and Amber;unknown;unknown;woody;green;white floral;fruity;powdery
88928;faberge feminin exotique;Brut Parfums Prestige;unknown;women;4,3;10;0;unknown;unknown;unknown;unknown;unknown;warm spicy;cinnamon;citrus;yellow floral;woody
88929;faberge flambeau;Brut Parfums Prestige;unknown;women;4,34;38;1955;Peach and Lily-of-the-Valley;Rose, Orris, Narcissus, Spicy Notes and Jasmine;Oakmoss, Sandalwood, Vetiver, Amber and Vanilla;unknown;unknown;woody;earthy;powdery;mossy;white floral
88930;faberge imperial;Brut Parfums Prestige;unknown;women;4,27;22;1996;Marigold, African Orange Flower, Green Notes, Ylang-Ylang and Bergamot;Osmanthus, Dyer’s Greenweed, Rose, Violet Leaf, Carnation, Jasmine and Clove;Orris Root, Musk, Sandalwood and Patchouli;unknown;unknown;floral;white floral;sweet;warm spicy;yellow floral
88931;faberge princess grace de monaco;Brut Parfums Prestige;unknown;women;4,33;27;1998;Marigold, African Orange Flower, Mandarin Orange and Ylang-Ylang;Jasmine, Tuberose and Rose;Sandalwood, Tonka Bean, Ambrette (Musk Mallow), Vanille and Orris Root;unknown;unknown;white floral;sweet;aromatic;citrus;floral
88932;faberge straw hat;Brut Parfums Prestige;unknown;women;4,34;44;0;Geranium, Amalfi Lemon and Lavender;Violet, Patchouli, Heliotrope and Rose;Musk and Sandalwood;unknown;unknown;powdery;woody;aromatic;fresh spicy;rose
88933;faberge tigress;Brut Parfums Prestige;unknown;women;4,34;175;0;unknown;unknown;unknown;unknown;unknown;vanilla;amber;floral;warm spicy;aldehydic
88934;faberge woodhue;Brut Parfums Prestige;unknown;women;4,36;119;1944;Bergamot, Orange and Citruses;Jasmine;Sandalwood, Virginia Cedar and Vanille;unknown;unknown;woody;citrus;powdery;white floral;vanilla
88935;mcgregor;Brut Parfums Prestige;unknown;men;4,46;26;1983;Lime and Sage;Incense, Coconut Milk and Anise;Patchouli and Vetiver;unknown;unknown;woody;aromatic;patchouli;earthy;warm spicy
88936;about men;Bruno Banani;unknown;men;3,82;44;2004;Grapefruit and Apple;Lily and Jasmine;Tonka Bean and Amber;Bernard Ellena;unknown;amber;citrus;white floral;fruity;vanilla
88937;about women;Bruno Banani;unknown;women;3,57;74;2005;Fruity Notes, Granny Smith apple, Blood Orange and Strawberry;Iris, Violet and Rose;Sandalwood, Vanilla, Amber and Tonka Bean;unknown;unknown;powdery;fruity;violet;iris;woody
88938;absolute man;Bruno Banani;unknown;men;3,5;185;2014;Mandarin Orange, Grapefruit and Black Pepper;Violet Leaf and Lily-of-the-Valley;Woody Notes, Tonka Bean, Vanilla and Amber;unknown;unknown;citrus;fresh spicy;vanilla;woody;amber
88939;absolute woman;Bruno Banani;unknown;women;3,23;236;2015;Litchi, Pink Pepper, Pink Grapefruit, Blackberry and Bergamot;Rose, Marigold, Jasmine and Orange Blossom;Cedar, Amber, Vanilla, Moss, Patchouli and Musk;unknown;unknown;fruity;citrus;sweet;rose;woody
88940;man's best;Bruno Banani;unknown;men;3,93;113;2017;Apple, Pink Pepper and Pomelo;Cinnamon, Nutmeg and Cashmere Wood;Vanilla, Tonka Bean and Sandalwood;unknown;unknown;vanilla;warm spicy;cinnamon;fresh spicy;woody
88941;woman's best;Bruno Banani;unknown;women;3,39;139;2017;Peach, Orange and Pink Grapefruit;Sorbet, Pear, Pomegranate Blossom and Rose;Panacotta, Wild Berries and Sandalwood;unknown;unknown;sweet;fruity;lactonic;unknown;unknown
88942;bruno banani man;Bruno Banani;unknown;men;3,71;265;2000;Lavender, Star Anise and Basil;Heliotrope, Cloves, Coffee and Caraway;Tonka Bean, Vanilla, Patchouli and Cedar;unknown;unknown;vanilla;warm spicy;aromatic;powdery;lavender
88943;bruno banani woman;Bruno Banani;unknown;women;3,57;918;2001;Water Lily, Ivy and Orange;Peach, Freesia and Lily-of-the-Valley;Musk and Vanille;Thierry Wasser;unknown;floral;fresh;green;fruity;powdery
88944;made for men;Bruno Banani;unknown;men;3,4;205;2010;Granny Smith apple, Bergamot and Rosemary;Water Notes and Geranium;Tonka Bean, oak moss, Virginia Cedar and Musk;unknown;unknown;fresh spicy;aromatic;aquatic;woody;fresh
88945;made for women;Bruno Banani;unknown;women;3,36;633;2011;Blackberry and Tea;Red Berries, Peach, Violet and Iris;Raspberry, Water Notes and Amber;unknown;unknown;fruity;sweet;fresh;aquatic;unknown
88946;dangerous man;Bruno Banani;unknown;men;3,36;133;2012;Amalfi Lemon, Sea water, Orange, Kumquat, Mandarin Orange and Bergamot;Pepper, Clove and Nutmeg;Virginia Cedar, Amber and Tonka Bean;unknown;unknown;citrus;fresh spicy;aromatic;warm spicy;woody
88947;dangerous woman;Bruno Banani;unknown;women;3,58;925;2013;Black Currant;Coconut Milk and Floral Notes;Vanilla Absolute and Heliotrope;unknown;unknown;vanilla;coconut;sweet;powdery;fruity
88948;daring woman;Bruno Banani;unknown;women;3,41;132;2018;Green Apple, Peach and Bergamot;Cedar, Orange Blossom and Rose;Benzoin, Sandalwood and Musk;unknown;unknown;fruity;woody;amber;citrus;powdery
88949;scent from heaven;Bruno Banani;unknown;men;3,95;20;2003;Amalfi Lemon, Ginger, Mint, Grapes and Lime;Lavender, Cardamom, Coffee and Geranium;Heliotrope, Woodsy Notes and Musk;unknown;unknown;aromatic;warm spicy;citrus;lavender;fresh spicy
88950;scent from hell;Bruno Banani;unknown;women;3,94;50;2003;Fig, Black Currant and Ivy;Paprika, Tangerine, Peach and Floral Notes;Vanilla and Musk;unknown;unknown;fruity;sweet;warm spicy;citrus;fresh
88951;loyal man;Bruno Banani;unknown;men;3,64;98;2019;Lemon, Apple, Fruits and Ginger;Mint, Lavender, Balsam Fir and Geranium;Amber Xtreme, Cedar, Tonka Bean and Patchouli;unknown;unknown;aromatic;woody;fruity;fresh spicy;amber
88952;magic man;Bruno Banani;unknown;men;3,86;338;2008;Spices, Gin and Guatemalan Cardamom;Cacao Pod, Cyclamen and Tagetes;Patchouli and Amber;unknown;unknown;warm spicy;aromatic;woody;cacao;patchouli
88953;magic woman;Bruno Banani;unknown;women;3,64;967;2009;Passionfruit, Red Berries, Melon and Violet;Big Strawberry and Lily-of-the-Valley;Musk and Sandalwood;unknown;unknown;fruity;sweet;fresh;tropical;powdery
88954;magnetic man;Bruno Banani;unknown;men;3,75;24;2023;Mandarin Orange, Clary Sage, Bergamot and Pink Pepper;Nutmeg, Black Pepper and Cardamom;Rum, Akigalawood, Tonka Bean and Benzoin;unknown;unknown;fresh spicy;warm spicy;aromatic;citrus;woody
88955;magnetic woman;Bruno Banani;unknown;women;3,98;46;2022;Black Currant, Pear and Citruses;Jasmine, Gianduia and Cacao Pod;Cashmeran and Cedar;unknown;unknown;woody;sweet;white floral;fruity;musky
88956;bruno banani no limits man;Bruno Banani;unknown;men;3,76;33;2016;Guarana, Grapefruit and Red Apple;Walnut;Guaiac Wood, Amber and Vetiver;unknown;unknown;woody;fruity;amber;citrus;nutty
88957;no limits woman;Bruno Banani;unknown;women;3,58;74;2016;Black Currant, Mandarin Orange and Tagetes;Cacao Pod, Jasmine Sambac and Peach Blossom;Vanilla and Raspberry;unknown;unknown;fruity;sweet;vanilla;floral;cacao
88958;pride edition man;Bruno Banani;unknown;men;1,92;59;2019;Guarana, Grapefruit and Red Apple;Walnut, Lavender and Guava;Vetiver, Benzoin and Amber;unknown;unknown;fruity;nutty;woody;tropical;unknown
88959;pride edition women;Bruno Banani;unknown;women;2,68;19;2019;Mandarin Orange, Marigold and Cassis;Peach Blossom, Lily-of-the-Valley and Jasmine;Raspberry, Cacao Pod, Vanilla and Woodsy Notes;unknown;unknown;fruity;floral;sweet;white floral;fresh
88960;pure man;Bruno Banani;unknown;men;3,78;157;2006;Anise, Mandarin Orange, Grapefruit, Bergamot and Cardamom;Jasmine, Cedar and Cyclamen;Sandalwood, Amber, Musk, Benzoin and Vetiver;unknown;unknown;woody;amber;citrus;warm spicy;powdery
88961;pure woman;Bruno Banani;unknown;women;3,72;923;2007;Black Currant, Freesia and Green Mandarin;Mango, Cyclamen and Peony;Vanilla and Amber;unknown;unknown;fruity;floral;tropical;sweet;fresh
88962;bruno banani summer man limited edition 2023;Bruno Banani;unknown;men;3,65;17;2023;Guarana, Apple and Grapefruit;Guaiac Wood, Nutty Notes and Lavender;Vetiver, Benzoin and Amber;unknown;unknown;woody;fruity;aromatic;earthy;green
88963;bruno banani summer men;Bruno Banani;unknown;men;3,0;18;2021;Grapefruit, Guarana and Red Apple;Lavender, Nutty Notes and Guaiac Wood;Vetiver, Benzoin and Amber;unknown;unknown;lavender;citrus;aromatic;fresh spicy;amber
88964;bruno banani summer woman limited edition 2023;Bruno Banani;unknown;women;3,56;16;2023;Mandarin Orange;Peach Blossom, Lily of the Valley and Jasmine;Raspberry, Vanilla and Cacao;unknown;unknown;citrus;fruity;floral;sweet;white floral
88965;bruno banani summer women;Bruno Banani;unknown;women;3,86;28;2021;Tangerine, Marigold and Cassis;Peach Blossom, Lily-of-the-Valley and Jasmine;Vanilla, Raspberry and Cacao;unknown;unknown;sweet;fruity;floral;citrus;vanilla
88966;time to play men;Bruno Banani;unknown;men;3,94;17;2002;unknown;unknown;unknown;unknown;unknown;woody;warm spicy;aromatic;fresh spicy;powdery
88967;time to play women;Bruno Banani;unknown;women;4,12;67;2002;Coconut, Black Currant, Mandarin Orange and Bergamot;Cinnamon, Clove, Jasmine, Freesia, Cyclamen and Lily-of-the-Valley;Sandalwood, Vanilla, Virginia Cedar and Patchouli;unknown;unknown;warm spicy;woody;vanilla;cinnamon;coconut
88968;azzurro di capri;Bruno Acampora;unknown;unisex;4,26;39;2016;Jasmine, Bergamot and Mandarin Orange;Orange Blossom, Patchouli and Lily-of-the-Valley;Musk, Cedar and Amber;unknown;unknown;white floral;citrus;woody;musky;patchouli
88969;blu;Bruno Acampora;unknown;women;3,67;60;2012;unknown;unknown;unknown;Giovanni Varon;unknown;tuberose;white floral;woody;yellow floral;citrus
88970;iranzol;Bruno Acampora;unknown;women;3,96;54;2012;unknown;unknown;unknown;Giovanni Varon;unknown;green;musky;woody;powdery;patchouli
88971;jasmin t;Bruno Acampora;unknown;women;3,78;37;2012;unknown;unknown;unknown;Giovanni Varon;unknown;white floral;warm spicy;yellow floral;floral;sweet
88972;musc;Bruno Acampora;unknown;unisex;4,06;249;2012;unknown;unknown;unknown;Giovanni Varon;unknown;powdery;warm spicy;musky;woody;violet
88973;musc extrait;Bruno Acampora;unknown;unisex;4,0;16;2010;unknown;unknown;unknown;unknown;unknown;warm spicy;woody;powdery;patchouli;musky
88974;musc gold extrait;Bruno Acampora;unknown;unisex;4,58;12;2010;Musk, Neroli and Honey;Lavender, Jasmine, Rose, Violet, Amber and Vanilla;Patchouli and Sandalwood;unknown;unknown;woody;patchouli;musky;powdery;white floral
88975;musc moka;Bruno Acampora;unknown;unisex;4,25;4;2024;Coffee and Musk;Amber, Rose, Jasmine, Tuberose and Orange Blossom;Patchouli, Vanilla and Sandalwood;unknown;unknown;white floral;warm spicy;powdery;coffee;musky
88976;pompeii red eau de parfum;Bruno Acampora;unknown;unisex;2,79;14;2021;Orange, Lemon, Cinnamon and Clove;Jasmine, Carnation and Lily-of-the-Valley;Civet, Oakmoss, Peru Balsam and Vanilla;Miguel Matos;unknown;white floral;musky;animalic;mossy;earthy
88977;pompeii red pure essence;Bruno Acampora;unknown;unisex;4,6;5;2021;Clove, Orange, Lemon and Cinnamon;Lily-of-the-Valley, Carnation and Jasmine;Civet, Oakmoss, Peru Balsam and Vanilla;Miguel Matos;unknown;musky;mossy;animalic;earthy;powdery
88978;prima t;Bruno Acampora;unknown;women;3,56;32;2012;unknown;unknown;unknown;Giovanni Varon;unknown;green;white floral;musky;yellow floral;powdery
88979;sballo;Bruno Acampora;unknown;unisex;4,12;40;2012;unknown;unknown;unknown;Giovanni Varon;unknown;aromatic;fresh spicy;herbal;rose;woody
88980;seplasia;Bruno Acampora;unknown;unisex;4,18;34;2012;unknown;unknown;unknown;Giovanni Varon;unknown;citrus;woody;aromatic;white floral;tuberose
88981;volubilis;Bruno Acampora;unknown;unisex;4,12;42;2013;Grapefruit and Pink Pepper;May Rose, Mint and Iris;Musk, Vanila, Patchouli and Amber;unknown;unknown;rose;citrus;musky;green;powdery
